4.797888928871296655e-04,2.333333333333333093e-01,9.629948798899315432e-02,0.000000000000000000e+00
1.199472232217824218e-03,3.454545454545454586e-01,9.625222990050351368e-02,0.000000000000000000e+00
9.355883411299028424e-03,6.826787839446067652e-02,9.563264278020007503e-02,0.000000000000000000e+00
3.598416696653472437e-03,1.612903225806451568e-01,9.504556471425765207e-02,0.000000000000000000e+00
4.797888928871296872e-03,1.711382113821138251e-01,9.472044270827437162e-02,0.000000000000000000e+00
3.358522250209907550e-03,1.403940886699507340e-01,9.390557045285459481e-02,0.000000000000000000e+00
6.956938946863380421e-03,7.695304889927917502e-02,9.304994291530958861e-02,0.000000000000000000e+00
1.559313901883171332e-03,1.831501831501831656e-01,9.295829140154118764e-02,0.000000000000000000e+00
1.079525008996041775e-03,1.851851851851852027e-01,9.275930636628446080e-02,0.000000000000000000e+00
2.998680580544560437e-03,1.312820512820512819e-01,9.284327168258511842e-02,0.000000000000000000e+00
2.159050017992083549e-03,1.364522417153996026e-01,9.223303814315110538e-02,0.000000000000000000e+00
1.319419455439606662e-03,2.020202020202020166e-01,9.205674285772605381e-02,0.000000000000000000e+00
1.319419455439606662e-03,1.161616161616161741e-01,9.192304563783618154e-02,0.000000000000000000e+00
4.797888928871296655e-04,2.999999999999999889e-01,9.186125576647520552e-02,0.000000000000000000e+00
5.277677821758426646e-03,7.878787878787878174e-02,9.138307928693566173e-02,7.843137254901960459e-04
2.398944464435648328e-04,4.444444444444444198e-01,9.130495871877501723e-02,0.000000000000000000e+00
1.079525008996041775e-03,3.629629629629629317e-01,9.130495871877501723e-02,0.000000000000000000e+00
4.797888928871296655e-04,4.333333333333333481e-01,9.117097084804239027e-02,0.000000000000000000e+00
1.559313901883171332e-03,8.058608058608059121e-02,9.101292512082514996e-02,0.000000000000000000e+00
5.037783375314861326e-03,6.570690291620524814e-02,9.064694668133528588e-02,0.000000000000000000e+00
3.958258366318819985e-03,7.308377896613189872e-02,8.921187987708632805e-02,0.000000000000000000e+00
7.556675062972291988e-03,1.054894179894179801e-01,8.895930932699687432e-02,0.000000000000000000e+00
3.238575026988125324e-03,2.707231040564374025e-01,8.893357876791166405e-02,0.000000000000000000e+00
5.157730598536643986e-03,5.320648343904157973e-02,8.788389521587616771e-02,0.000000000000000000e+00
2.758786134100995550e-03,2.487922705314009608e-01,8.784281735529658741e-02,0.000000000000000000e+00
6.956938946863380421e-03,1.893629456458211513e-01,8.771291826420637983e-02,0.000000000000000000e+00
6.117308384310903534e-03,1.284565108094520014e-01,8.750615011889176231e-02,0.000000000000000000e+00
9.595777857742593311e-04,3.425925925925925597e-01,8.740886445115265968e-02,0.000000000000000000e+00
6.117308384310903534e-03,1.176470588235294240e-01,8.699653201715308593e-02,0.000000000000000000e+00
1.199472232217824218e-03,3.272727272727272707e-01,8.696509362390095199e-02,0.000000000000000000e+00
2.518891687657430663e-03,1.327561327561327664e-01,8.664607921842977512e-02,0.000000000000000000e+00
1.799208348326736219e-03,1.499999999999999944e-01,8.655497106852845512e-02,0.000000000000000000e+00
2.195034184958618087e-02,1.154272590480715822e-02,8.342129498460194859e-02,0.000000000000000000e+00
2.398944464435648328e-04,6.666666666666666297e-01,8.342129498460194859e-02,0.000000000000000000e+00
2.398944464435648436e-03,6.031746031746031828e-02,8.325799441760158015e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,8.325799441760158015e-02,0.000000000000000000e+00
3.598416696653472220e-04,2.222222222222222099e-01,8.318957062254057899e-02,0.000000000000000000e+00
9.595777857742593311e-04,1.759259259259259300e-01,8.294109173473371288e-02,0.000000000000000000e+00
2.638838910879213323e-03,1.172595520421607501e-01,8.291163807847842793e-02,0.000000000000000000e+00
8.756147295190115989e-03,1.252622485499197691e-01,8.269921700492485761e-02,0.000000000000000000e+00
1.319419455439606662e-03,1.262626262626262708e-01,8.252275458080915449e-02,1.568627450980392092e-03
3.598416696653472437e-03,1.096774193548387122e-01,8.210214343495611522e-02,0.000000000000000000e+00
1.799208348326736219e-03,5.555555555555555247e-02,8.171481388343872221e-02,0.000000000000000000e+00
3.118627803766342663e-03,1.187084520417853728e-01,8.163745996024818208e-02,0.000000000000000000e+00
8.396305625524768876e-04,1.428571428571428492e-01,8.162749797837993981e-02,0.000000000000000000e+00
2.758786134100995550e-03,3.260869565217391353e-01,8.159732330812646817e-02,0.000000000000000000e+00
5.157730598536643986e-03,2.649753347427766248e-01,8.159170034979314201e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,8.154771201694326066e-02,7.843137254901960459e-04
1.439366678661388888e-03,2.136752136752136932e-01,8.142765413578023637e-02,0.000000000000000000e+00
5.157730598536643986e-03,2.082452431289640582e-01,8.142765413578023637e-02,0.000000000000000000e+00
4.677941705649514212e-03,2.769230769230769384e-01,8.140968579777749237e-02,0.000000000000000000e+00
8.036463955859421762e-03,1.532045654082528630e-01,8.138166781795189153e-02,0.000000000000000000e+00
4.557994482427731552e-03,2.438146648672964434e-01,8.133572348670239927e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.133572348670239927e-02,0.000000000000000000e+00
1.319419455439606662e-03,1.212121212121212155e-01,8.107094271796681795e-02,0.000000000000000000e+00
6.477150053976250647e-03,1.995510662177328864e-01,8.096767533943731443e-02,0.000000000000000000e+00
5.157730598536643986e-03,2.026074700493305236e-01,8.091231586434462220e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.091231586434462220e-02,0.000000000000000000e+00
2.998680580544560437e-03,2.348717948717948811e-01,8.087478100045145113e-02,0.000000000000000000e+00
2.398944464435648328e-04,3.333333333333333148e-01,8.087478100045145113e-02,0.000000000000000000e+00
3.598416696653472220e-04,5.555555555555555802e-01,8.080397614742201862e-02,0.000000000000000000e+00
2.398944464435648328e-04,4.444444444444444198e-01,8.080397614742201862e-02,0.000000000000000000e+00
1.319419455439606662e-03,4.141414141414141437e-01,8.080397614742201862e-02,0.000000000000000000e+00
2.398944464435648328e-04,3.333333333333333148e-01,8.077430061654508608e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.077430061654508608e-02,0.000000000000000000e+00
3.598416696653472220e-04,2.222222222222222099e-01,8.078642978708965028e-02,0.000000000000000000e+00
1.199472232217824218e-03,2.484848484848485028e-01,8.075875920565270261e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,8.073706814336908955e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.073706814336908955e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.070743523836107491e-02,0.000000000000000000e+00
2.398944464435648328e-04,6.666666666666666297e-01,8.070743523836107491e-02,0.000000000000000000e+00
7.196833393306944441e-04,5.555555555555555802e-01,8.070743523836107491e-02,0.000000000000000000e+00
2.278997241213865776e-03,1.614035087719298267e-01,8.055177708136081194e-02,0.000000000000000000e+00
1.199472232217824164e-04,1.000000000000000000e+00,8.055177708136081194e-02,0.000000000000000000e+00
5.997361161089121090e-04,4.444444444444444198e-01,8.050065255118887819e-02,0.000000000000000000e+00
1.439366678661388888e-03,9.401709401709401615e-02,8.042405824865066222e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.038713538911605727e-02,0.000000000000000000e+00
1.199472232217824164e-04,1.000000000000000000e+00,8.038713538911605727e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.038713538911605727e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.038713538911605727e-02,0.000000000000000000e+00
4.797888928871296655e-04,1.999999999999999833e-01,8.036362881967219762e-02,0.000000000000000000e+00
7.556675062972291988e-03,1.541005291005290989e-01,7.961697963569173975e-02,0.000000000000000000e+00
3.118627803766342663e-03,3.893637226970560472e-01,7.936008616367092039e-02,0.000000000000000000e+00
2.398944464435648436e-03,4.539682539682539653e-01,7.920702683018408796e-02,7.843137254901960459e-04
3.478469473431690211e-03,5.823754789272030802e-02,7.855385088359084778e-02,7.843137254901960459e-04
1.703250569749310134e-02,8.995699136544206553e-02,7.710312860626045151e-02,0.000000000000000000e+00
2.518891687657430663e-03,3.722943722943722888e-01,7.694080865763514021e-02,0.000000000000000000e+00
6.237255607532685327e-03,1.664247701983551098e-01,7.656907460711591396e-02,0.000000000000000000e+00
9.955619527407940858e-03,9.925415949512335356e-02,7.629640919657651454e-02,0.000000000000000000e+00
6.597097277198032440e-03,1.601731601731601617e-01,7.578129741138464603e-02,0.000000000000000000e+00
2.255007796569509504e-02,5.943937858831475213e-02,7.442782121599472722e-02,0.000000000000000000e+00
2.003118627803766177e-02,5.032791559737667675e-02,7.302055343141145016e-02,0.000000000000000000e+00
4.605973371716444442e-02,1.912878787878788053e-02,6.725846063195500824e-02,7.843137254901960459e-04
2.758786134100995550e-03,3.502415458937198078e-01,6.717329726617105035e-02,0.000000000000000000e+00
1.091519731318220041e-02,1.032011466794075516e-01,6.684331931166724583e-02,0.000000000000000000e+00
1.559313901883171332e-03,5.347985347985347859e-01,6.680039926041576870e-02,0.000000000000000000e+00
4.486026148494662302e-02,2.730362448009506990e-02,6.467611702545682240e-02,7.843137254901960459e-04
2.039102794770300889e-03,3.747276688453158866e-01,6.461146504101199228e-02,0.000000000000000000e+00
3.106633081444164571e-02,3.647163647163647465e-02,6.399671797730815959e-02,0.000000000000000000e+00
2.039102794770300889e-03,4.618736383442265669e-01,6.377841405837969546e-02,0.000000000000000000e+00
3.358522250209907550e-03,2.758620689655172376e-01,6.370461346245366585e-02,0.000000000000000000e+00
2.027108072448122883e-02,1.207564682677804840e-01,6.387666705283777391e-02,0.000000000000000000e+00
2.003118627803766177e-02,1.516490827868073321e-01,6.382043954211291670e-02,0.000000000000000000e+00
2.758786134100995463e-02,9.837505489679403137e-02,6.347330952059468401e-02,0.000000000000000000e+00
2.698812522490104393e-02,9.208784005244181892e-02,6.250276671062203471e-02,0.000000000000000000e+00
3.478469473431690211e-03,1.701149425287356298e-01,6.230906587886163306e-02,0.000000000000000000e+00
6.165287273599616424e-02,3.295178371299409270e-02,5.881172729210260713e-02,0.000000000000000000e+00
5.637519491423773760e-02,1.449157519085693575e-02,5.700253753950473845e-02,0.000000000000000000e+00
4.378073647595058515e-02,5.544327170197369675e-02,5.610706389355996776e-02,0.000000000000000000e+00
8.756147295190115989e-03,6.096507466370480050e-02,5.517750237302319893e-02,0.000000000000000000e+00
3.178601415377234340e-02,8.235683548493875905e-02,5.486993598083948764e-02,0.000000000000000000e+00
1.739234736715845192e-02,4.257597228782868809e-02,5.363606638191020792e-02,0.000000000000000000e+00
4.917836152093078665e-03,5.420054200542005068e-02,5.331340652155258653e-02,0.000000000000000000e+00
2.470912798368717772e-02,4.293106952456889752e-02,5.220957793482707693e-02,0.000000000000000000e+00
1.355403622406141373e-02,2.184960927392226859e-01,5.219824314279666172e-02,0.000000000000000000e+00
2.938706968933669020e-02,7.236325424478734503e-02,5.165680301961998039e-02,0.000000000000000000e+00
1.643276958138419064e-02,1.403434535773475933e-01,5.155692213792324036e-02,1.254901960784313673e-02
1.079525008996041688e-02,2.503866503866503668e-01,5.154594302238926784e-02,0.000000000000000000e+00
1.000000000000000000e+00,1.323562511362834371e-03,5.154594302238926784e-02,1.000000000000000000e+00
5.877413937867338213e-03,1.991836734693877287e-01,5.147736918386513344e-02,2.352941176470588029e-03
3.478469473431690211e-03,1.946360153256705139e-01,5.139165299334776810e-02,3.921568627450980338e-03
3.958258366318819985e-03,1.224004753416518126e-01,5.111592829014291461e-02,0.000000000000000000e+00
8.756147295190115989e-03,6.836973960261631678e-02,5.096773295686223698e-02,0.000000000000000000e+00
1.007556675062972265e-02,1.376283846872081995e-01,5.092191507704616621e-02,0.000000000000000000e+00
8.156411179081203555e-03,3.523728331912475559e-02,5.053197633205812334e-02,0.000000000000000000e+00
5.997361161089121090e-04,1.777777777777777846e-01,5.048589697514432872e-02,0.000000000000000000e+00
2.878733357322777776e-03,3.555555555555555552e-02,5.032773655552044700e-02,0.000000000000000000e+00
8.516252848746550669e-03,2.248304642670839737e-01,5.001261164182284336e-02,0.000000000000000000e+00
1.175482787573467643e-02,2.216725073867931162e-01,4.998727027930621042e-02,0.000000000000000000e+00
2.278997241213865776e-03,5.263157894736841813e-02,4.962603902561185665e-02,0.000000000000000000e+00
1.787213626004557909e-02,3.579418344519015582e-02,4.902524345391322952e-02,0.000000000000000000e+00
1.451361400983567154e-02,2.125276611118638026e-01,4.899975179431604461e-02,0.000000000000000000e+00
1.235456399184358886e-02,1.493651979088872206e-01,4.896728685917361990e-02,0.000000000000000000e+00
5.277677821758426646e-03,6.801346801346801196e-02,4.881525799520489844e-02,7.058823529411764955e-03
1.199472232217824164e-04,0.000000000000000000e+00,4.880259328525540785e-02,0.000000000000000000e+00
1.367398344728319552e-02,8.634630053394355687e-02,4.853223743753141278e-02,0.000000000000000000e+00
2.159050017992083549e-03,9.356725146198829890e-02,4.827364264196719323e-02,0.000000000000000000e+00
1.055535564351685329e-02,7.048008171603677152e-02,4.795446892917053922e-02,0.000000000000000000e+00
6.717044500419815101e-03,7.811194653299916024e-02,4.778017618234762370e-02,0.000000000000000000e+00
1.919155571548518662e-03,4.411764705882353227e-02,4.773372388674108902e-02,7.843137254901960459e-04
1.559313901883171332e-03,8.058608058608059121e-02,4.760185360552166012e-02,0.000000000000000000e+00
1.091519731318220041e-02,2.376174550087593318e-01,4.918362171544261169e-02,0.000000000000000000e+00
4.797888928871296655e-04,1.333333333333333315e-01,4.913208303154320555e-02,7.843137254901960459e-04
7.196833393306944441e-04,0.000000000000000000e+00,4.911851274408858548e-02,0.000000000000000000e+00
4.198152812762384438e-03,2.338624338624338550e-01,4.905870931582995143e-02,0.000000000000000000e+00
8.276358402302987083e-03,2.128364389233954324e-01,4.898786843681210423e-02,0.000000000000000000e+00
8.396305625524768876e-04,1.428571428571428492e-01,4.893506222633325214e-02,0.000000000000000000e+00
1.199472232217824218e-03,2.424242424242424310e-01,4.880749795043945460e-02,0.000000000000000000e+00
1.979129183159409819e-02,2.306924668370451403e-01,5.157102942970762799e-02,0.000000000000000000e+00
1.919155571548518662e-03,1.568627450980392135e-01,5.153146320761415461e-02,0.000000000000000000e+00
2.159050017992083549e-03,1.091617933723196820e-01,5.140731215296143186e-02,0.000000000000000000e+00
1.307424733117428309e-02,1.785932721712538418e-01,5.132938541189242115e-02,0.000000000000000000e+00
9.115988964855463103e-03,5.126452494873547788e-02,5.112875955491034269e-02,0.000000000000000000e+00
4.318100035984167098e-03,6.806806806806807442e-02,5.097458854029953551e-02,0.000000000000000000e+00
2.518891687657430663e-03,4.126984126984127310e-01,5.096220054644710895e-02,0.000000000000000000e+00
2.398944464435648328e-04,0.000000000000000000e+00,5.094981646059942165e-02,0.000000000000000000e+00
8.036463955859421762e-03,3.037752414398595113e-01,5.092309969329328334e-02,0.000000000000000000e+00
9.595777857742593311e-04,1.666666666666666574e-01,5.088580117668792951e-02,0.000000000000000000e+00
1.679261125104953775e-02,2.130361364403917657e-01,5.084440716639198471e-02,0.000000000000000000e+00
1.343408900083963020e-02,1.519174041297935152e-01,5.064927713659447134e-02,0.000000000000000000e+00
7.196833393306944441e-04,3.174603174603174427e-02,5.043615588427775853e-02,0.000000000000000000e+00
6.717044500419815101e-03,9.106098579782789804e-02,5.031011107979231622e-02,0.000000000000000000e+00
2.998680580544560437e-03,1.928205128205128238e-01,5.026251906522611473e-02,0.000000000000000000e+00
2.039102794770300889e-03,6.535947712418301025e-02,5.011185605044304880e-02,0.000000000000000000e+00
1.679261125104953775e-03,1.015873015873016011e-01,5.003091774300042621e-02,0.000000000000000000e+00
3.598416696653472220e-04,0.000000000000000000e+00,4.994968176925954073e-02,0.000000000000000000e+00
4.078205589540601778e-03,1.187675070028011287e-01,4.986337258802799044e-02,0.000000000000000000e+00
4.797888928871296655e-04,1.999999999999999833e-01,4.984023426923690075e-02,0.000000000000000000e+00
3.598416696653472220e-04,2.222222222222222099e-01,4.984023426923690075e-02,0.000000000000000000e+00
7.196833393306944441e-04,6.349206349206348854e-02,4.979542897301060533e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.979542897301060533e-02,0.000000000000000000e+00
1.919155571548518749e-02,1.077122153209109645e-01,4.958221471956881371e-02,0.000000000000000000e+00
4.917836152093078665e-03,1.447928765001935680e-01,4.952295244584595940e-02,0.000000000000000000e+00
1.331414177761784841e-02,4.021879021879021937e-02,4.910916812724882424e-02,0.000000000000000000e+00
1.439366678661388975e-02,1.715335169880624344e-01,4.893645288223010675e-02,0.000000000000000000e+00
1.223461676862180707e-02,1.539437781585125953e-01,4.872605221197260500e-02,0.000000000000000000e+00
7.796569509415857309e-03,2.629370629370629264e-01,4.872605221197260500e-02,0.000000000000000000e+00
2.398944464435648328e-04,2.222222222222222099e-01,4.871453333703689575e-02,0.000000000000000000e+00
3.598416696653472220e-04,0.000000000000000000e+00,4.869384518536966355e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.869384518536966355e-02,0.000000000000000000e+00
2.518891687657430663e-03,1.269841269841269771e-01,4.867360150348132991e-02,0.000000000000000000e+00
1.319419455439606662e-03,1.010101010101010187e-02,4.855706451903207127e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.855706451903207127e-02,0.000000000000000000e+00
5.037783375314861326e-03,7.013658176448873960e-02,4.849191643061323553e-02,0.000000000000000000e+00
1.199472232217824218e-03,2.303030303030303150e-01,4.850595712512725810e-02,0.000000000000000000e+00
3.598416696653472220e-04,3.333333333333333148e-01,4.849589390184977367e-02,0.000000000000000000e+00
2.278997241213865776e-03,3.508771929824561209e-02,4.832896809135363986e-02,0.000000000000000000e+00
1.187477509895645995e-02,2.020202020202020374e-02,4.771680103248768928e-02,0.000000000000000000e+00
3.838311143097037324e-03,3.535353535353535220e-02,4.760605094266266019e-02,0.000000000000000000e+00
5.157730598536643986e-03,1.289640591966173255e-01,4.742140982054503240e-02,7.843137254901960459e-04
2.123065851025548664e-02,1.060961933176749472e-01,4.716409365690299449e-02,0.000000000000000000e+00
5.997361161089121090e-04,4.444444444444444614e-02,4.715643047195131748e-02,0.000000000000000000e+00
1.319419455439606662e-03,1.010101010101010187e-02,4.700885677914407729e-02,0.000000000000000000e+00
2.398944464435648436e-03,6.984126984126984294e-02,4.689366720196248145e-02,0.000000000000000000e+00
2.398944464435648328e-04,4.444444444444444198e-01,4.687450503874884128e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.685270843720180933e-02,0.000000000000000000e+00
2.039102794770300889e-03,1.786492374727668697e-01,4.679765397820675327e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,4.679765397820675327e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,4.679765397820675327e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,4.679765397820675327e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.679765397820675327e-02,0.000000000000000000e+00
1.343408900083963020e-02,7.764433206911082463e-02,4.636688426081568559e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.636688426081568559e-02,0.000000000000000000e+00
4.557994482427731552e-03,5.398110661268556293e-02,4.611405465569411166e-02,0.000000000000000000e+00
8.396305625524768876e-04,1.428571428571428492e-01,4.609405050371399165e-02,0.000000000000000000e+00
1.439366678661388888e-03,1.111111111111111049e-01,4.608844137246630168e-02,0.000000000000000000e+00
1.199472232217824164e-04,0.000000000000000000e+00,4.608428246713174720e-02,0.000000000000000000e+00
4.078205589540601778e-03,1.131652661064425774e-01,4.602346458759713071e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.602346458759713071e-02,0.000000000000000000e+00
1.199472232217824164e-04,0.000000000000000000e+00,4.602346458759713071e-02,0.000000000000000000e+00
9.595777857742593311e-04,5.555555555555555247e-02,4.598552888741517380e-02,0.000000000000000000e+00
4.797888928871296655e-04,1.333333333333333315e-01,4.597659865094051029e-02,0.000000000000000000e+00
1.919155571548518662e-03,1.078431372549019662e-01,4.586232452638400181e-02,0.000000000000000000e+00
4.797888928871296655e-04,3.999999999999999667e-01,4.586232452638400181e-02,0.000000000000000000e+00
2.638838910879213323e-03,1.159420289855072478e-01,4.580797904670207144e-02,0.000000000000000000e+00
9.595777857742593311e-04,1.481481481481481399e-01,4.578470051643710598e-02,0.000000000000000000e+00
2.998680580544560437e-03,5.948717948717948539e-02,4.572598611680206426e-02,1.568627450980392092e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.572598611680206426e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.572598611680206426e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.571610304130904051e-02,0.000000000000000000e+00
4.198152812762384438e-03,3.989417989417989308e-01,4.567122316097535495e-02,0.000000000000000000e+00
3.598416696653472220e-04,5.555555555555555802e-01,4.567122316097535495e-02,0.000000000000000000e+00
1.487345567950102039e-02,1.009032258064516130e-01,4.554305761416825582e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.554305761416825582e-02,0.000000000000000000e+00
1.199472232217824164e-04,0.000000000000000000e+00,4.554305761416825582e-02,0.000000000000000000e+00
1.199472232217824218e-03,1.939393939393939392e-01,4.547898318129322409e-02,0.000000000000000000e+00
1.583303346527527994e-02,1.769575453785980287e-02,4.508479565562965169e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.508479565562965169e-02,0.000000000000000000e+00
2.758786134100995550e-03,9.661835748792270417e-02,4.498914184784155723e-02,0.000000000000000000e+00
1.679261125104953775e-03,7.619047619047618347e-02,4.495056082095147398e-02,7.843137254901960459e-04
0.000000000000000000e+00,0.000000000000000000e+00,4.495056082095147398e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.495056082095147398e-02,0.000000000000000000e+00
9.595777857742593311e-04,9.259259259259260133e-02,4.489631653510041398e-02,0.000000000000000000e+00
8.396305625524768876e-04,0.000000000000000000e+00,4.487435508333153383e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.487435508333153383e-02,0.000000000000000000e+00
1.679261125104953775e-03,6.349206349206348854e-02,4.482546064793115070e-02,0.000000000000000000e+00
1.199472232217824164e-04,0.000000000000000000e+00,4.482546064793115070e-02,0.000000000000000000e+00
2.878733357322777776e-03,7.111111111111111105e-02,4.472589203891732396e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.472589203891732396e-02,0.000000000000000000e+00
5.757466714645555553e-03,7.539682539682539264e-02,4.453005654803099400e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.453005654803099400e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.453005654803099400e-02,0.000000000000000000e+00
5.997361161089121090e-04,4.444444444444444614e-02,4.451227238987389562e-02,0.000000000000000000e+00
5.997361161089121090e-04,1.777777777777777846e-01,4.448623641828716724e-02,0.000000000000000000e+00
1.715245292071488487e-02,1.780626780626780661e-02,4.416403555268898912e-02,0.000000000000000000e+00
5.997361161089121090e-04,4.444444444444444614e-02,4.411071609045324332e-02,0.000000000000000000e+00
4.078205589540601778e-03,1.142857142857142821e-01,4.402614400892184560e-02,7.843137254901960459e-04
0.000000000000000000e+00,0.000000000000000000e+00,4.402614400892184560e-02,0.000000000000000000e+00
4.797888928871296655e-04,2.666666666666666630e-01,4.397872052408007687e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.397872052408007687e-02,0.000000000000000000e+00
5.157730598536643986e-03,4.580690627202255172e-02,4.384666651109587338e-02,0.000000000000000000e+00
2.039102794770300889e-03,1.350762527233115573e-01,4.381480585476896922e-02,0.000000000000000000e+00
1.799208348326736219e-03,1.055555555555555552e-01,4.375241171276692681e-02,0.000000000000000000e+00
6.597097277198032440e-03,4.242424242424241987e-02,4.358783365923277892e-02,7.843137254901960459e-04
1.199472232217824164e-04,0.000000000000000000e+00,4.358103049573791576e-02,0.000000000000000000e+00
5.877413937867338213e-03,9.414965986394557840e-02,4.331109532726667294e-02,0.000000000000000000e+00
1.199472232217824164e-04,6.666666666666666297e-01,4.331109532726667294e-02,0.000000000000000000e+00
2.398944464435648328e-04,2.222222222222222099e-01,4.331109532726667294e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.331109532726667294e-02,0.000000000000000000e+00
1.199472232217824218e-03,2.909090909090908950e-01,4.330754984533029261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.330754984533029261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.330754984533029261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.330754984533029261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.330754984533029261e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.330754984533029261e-02,0.000000000000000000e+00
